latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
37.95992,62.66591,305.87,0.42,0.38,2025-09-03,2155,N,nominal,2.0NRT,290.76,1.04,N
37.99117,61.87927,307.88,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,290.54,1.1,N
39.04447,54.25018,328.19,0.56,0.43,2025-09-03,2155,N,nominal,2.0NRT,296.51,3.41,N
39.04049,54.24947,336.67,0.56,0.43,2025-09-03,2155,N,nominal,2.0NRT,296.63,3.41,N
37.98369,61.88193,300.19,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.96,1.72,N
37.9829,61.88644,309.05,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.82,1.01,N
37.79758,62.55087,334.43,0.42,0.38,2025-09-03,2155,N,nominal,2.0NRT,293.26,5.03,N
37.78907,62.53857,319.83,0.42,0.37,2025-09-03,2155,N,nominal,2.0NRT,290.7,2.03,N
37.78396,62.52727,313.05,0.42,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.18,1.33,N
37.82706,61.98982,299.31,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,288.38,0.47,N
37.77523,62.1044,309.35,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,288.94,1.23,N
37.77801,62.02859,308.2,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,290.3,1.23,N
37.84514,61.60297,312.04,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,290.83,1.26,N
37.74601,62.12978,300.15,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,288.24,0.72,N
38.85317,54.22939,328.96,0.56,0.43,2025-09-03,2155,N,nominal,2.0NRT,294.11,2.1,N
37.74265,62.12883,302.43,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.48,0.72,N
37.72732,62.09574,325.72,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,292.25,2.2,N
37.74685,61.84169,319.16,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,291.15,1.43,N
37.67061,62.23641,317.47,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.57,1.62,N
37.66305,62.23911,298.94,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,288.03,0.45,N
37.65966,62.23815,308.55,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,287.92,0.81,N
37.65547,62.24181,312.78,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,288.05,1.55,N
38.25675,58.38802,305.51,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,293.86,1.33,N
38.2561,58.39254,317.47,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,295.87,1.33,N
37.63755,62.20293,310.75,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,287.78,0.99,N
37.63674,62.20752,299.89,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,287.96,0.69,N
37.62835,62.21481,304.09,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,290.25,0.67,N
37.62497,62.21386,302.05,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.59,0.67,N
37.62559,62.1706,308.84,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,291.18,0.76,N
37.64724,62.00886,296.82,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,286.61,0.58,N
37.62619,62.12748,301.82,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.34,0.41,N
37.62037,62.14026,304.77,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,290.67,0.7,N
37.61782,62.13474,304.57,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,290.03,0.7,N
37.617,62.13931,303.63,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,290.41,0.7,N
37.65478,61.90623,313.63,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,291.23,1.67,N
37.6276,61.96048,299.17,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.09,0.64,N
37.55787,62.21703,303.23,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,288.16,0.66,N
38.21893,57.99124,311.47,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,290.94,1.51,N
38.26129,57.66063,311.06,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,297.01,1.22,N
37.63051,61.72246,298.68,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,288.58,0.46,N
38.1933,58.09912,305.25,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,288.95,0.73,N
38.14793,58.39362,305.34,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,291.33,0.94,N
38.19299,58.0518,319.27,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,293.99,1.74,N
37.60534,61.70613,298.84,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,287.56,0.31,N
37.55837,61.93433,301.46,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,288.62,0.63,N
37.55501,61.9334,304.34,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.22,0.8,N
37.61373,61.57718,324.4,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,295.25,2.3,N
37.61141,61.59057,323.58,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,291.49,1.62,N
37.60909,61.60397,311.82,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,293.27,1.23,N
37.60832,61.60844,304.99,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,290.71,1.23,N
37.59605,61.55835,320.7,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,291.05,2.21,N
37.59402,61.52979,322.62,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,290.79,1.79,N
37.59479,61.52534,315.72,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,291.39,1.79,N
37.58862,61.56099,301.98,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,291.02,0.71,N
37.59069,61.52889,310.97,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,288.86,1.79,N
37.58915,61.5378,303.49,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.58,0.72,N
37.58528,61.56009,317.17,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,291.42,1.59,N
37.50286,61.988,304.83,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.21,0.46,N
37.48124,62.01064,304.28,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,292.68,0.7,N
37.42412,62.31279,325.44,0.42,0.37,2025-09-03,2155,N,nominal,2.0NRT,290.52,2.38,N
37.47788,62.0097,298.16,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,287.85,0.7,N
37.49566,61.84813,326.13,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,293.05,2.53,N
37.73754,60.41221,304.92,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,289.4,0.81,N
37.72956,60.41919,298.64,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,287.87,0.14,N
37.44558,62.07249,304.3,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,288.08,1.34,N
37.40294,62.31167,305.39,0.42,0.37,2025-09-03,2155,N,nominal,2.0NRT,288.79,0.94,N
38.05824,58.16526,306.78,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,294.04,0.65,N
38.51562,54.27538,304.77,0.55,0.43,2025-09-03,2155,N,nominal,2.0NRT,292.56,16.26,N
38.51167,54.27468,344.06,0.55,0.43,2025-09-03,2155,N,nominal,2.0NRT,303.26,16.26,N
38.51234,54.26829,309.45,0.55,0.43,2025-09-03,2155,N,nominal,2.0NRT,292.65,11.54,N
37.9413,58.56378,320.81,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,293.79,1.67,N
37.52708,61.04976,300.68,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,290.2,0.62,N
37.6245,60.4394,299.85,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,288.81,0.94,N
37.63406,60.33823,318.75,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,289.78,1.74,N
37.51568,61.05589,299.79,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,289.39,0.66,N
37.61838,60.39272,307.82,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,290.4,0.55,N
37.51238,61.01382,313.71,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,290.21,1.15,N
37.51165,61.0182,308.57,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,290.49,0.59,N
37.50356,61.02521,315.5,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,292.68,1.6,N
37.47562,61.02695,299.72,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,289.58,0.29,N
37.4043,61.34372,302.2,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.06,0.78,N
37.82797,58.38273,308.61,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,292,0.78,N
37.34736,61.36217,313.02,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.71,1.52,N
37.48805,60.45958,306.88,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,288.21,0.98,N
37.11765,62.36259,331.44,0.42,0.38,2025-09-03,2155,N,nominal,2.0NRT,293.43,5.77,N
37.11339,62.36628,310.03,0.42,0.38,2025-09-03,2155,N,nominal,2.0NRT,290.58,1.89,N
37.33012,61.0881,305.31,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,290.07,0.68,N
37.54291,59.3851,303.24,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,288.54,0.63,N
37.54224,59.38943,299.91,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,288.08,0.48,N
37.0346,62.41557,302.85,0.42,0.38,2025-09-03,2155,N,nominal,2.0NRT,290.63,1,N
37.03033,62.41927,310.02,0.42,0.38,2025-09-03,2155,N,nominal,2.0NRT,291.2,1.64,N
37.17918,60.86332,298.61,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,286.86,0.69,N
37.21904,60.02066,298.09,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,286.47,0.61,N
37.21835,60.02496,303.34,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,287.01,0.61,N
37.18654,59.99132,304.73,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,291.79,0.59,N
37.45251,57.68393,306.89,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,290.08,1.3,N
37.06754,60.13568,311.84,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,291.46,1.14,N
37.33844,58.04873,307.75,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,287.42,1.36,N
36.63448,61.73432,305.52,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,290.06,0.69,N
36.57143,61.59285,301.56,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.15,0.66,N
36.47184,61.45548,317.5,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.1,0.86,N
36.55623,60.78034,300.63,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,289.78,0.31,N
36.34109,61.91522,298.17,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,287.74,0.37,N
36.43933,61.21989,312.85,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,292.25,1.13,N
36.43903,61.21751,319.04,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,292.6,1.21,N
36.46353,60.84894,317.51,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,291.49,2.6,N
35.94785,62.91882,301.04,0.45,0.39,2025-09-03,2155,N,nominal,2.0NRT,290.29,0.89,N
36.48073,59.74754,307.49,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,290.43,1.17,N
36.47744,59.74673,300.19,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,288.47,0.97,N
35.9094,62.96492,302.34,0.45,0.39,2025-09-03,2155,N,nominal,2.0NRT,287.85,0.62,N
35.9081,62.96292,306.03,0.45,0.39,2025-09-03,2155,N,nominal,2.0NRT,287.45,0.71,N
36.49885,59.33481,303.24,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,288.25,0.51,N
36.49556,59.33402,320.84,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,289.17,1.93,N
36.44743,59.40185,315.86,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,290.52,1.45,N
36.35906,59.68191,301.93,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,286.44,0.37,N
36.35577,59.68111,296.75,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,286.05,0.37,N
36.9455,54.88997,320.37,0.5,0.41,2025-09-03,2155,N,nominal,2.0NRT,294.72,2.02,N
36.27169,59.65181,307.31,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,289.71,0.62,N
36.23894,59.73311,299.38,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,287.18,0.46,N
36.23565,59.73231,299.83,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,287.83,0.68,N
36.27959,58.77612,301.5,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,290.58,1.27,N
36.24341,57.38026,304.05,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,293.34,0.59,N
36.25729,56.97561,328.37,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,290.98,1.26,N
36.25386,56.97488,323.05,0.41,0.37,2025-09-03,2155,N,nominal,2.0NRT,289.1,1.26,N
36.29501,54.78802,302.18,0.5,0.41,2025-09-03,2155,N,nominal,2.0NRT,289.95,0.84,N
36.35365,54.12141,299.17,0.53,0.42,2025-09-03,2155,N,nominal,2.0NRT,287.69,0.58,N
36.3224,54.18871,296.07,0.53,0.42,2025-09-03,2155,N,nominal,2.0NRT,285.86,0.33,N
35.36922,59.30583,306.19,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,286.75,0.73,N
35.36593,59.30504,297.75,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,286.48,0.64,N
35.31609,59.4889,302.1,0.38,0.36,2025-09-03,2155,N,nominal,2.0NRT,289.65,0.79,N
33.75341,59.148,323.95,0.39,0.36,2025-09-03,2155,N,nominal,2.0NRT,287.27,2.52,N
33.04089,56.84658,304.84,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,292.98,0.94,N
33.04028,56.85083,309.95,0.4,0.37,2025-09-03,2155,N,nominal,2.0NRT,292.5,0.94,N
32.33493,54.08539,310,0.48,0.4,2025-09-03,2155,N,nominal,2.0NRT,291.58,1.4,N
31.94062,54.04296,303.54,0.48,0.4,2025-09-03,2157,N,nominal,2.0NRT,287.11,1.06,N
31.43264,56.48938,302.27,0.4,0.37,2025-09-03,2157,N,nominal,2.0NRT,287.64,0.82,N
30.96942,56.45128,304.19,0.4,0.37,2025-09-03,2157,N,nominal,2.0NRT,291,1.06,N
30.75695,56.65646,307.33,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,292.06,1.83,N
30.74847,56.66734,314.86,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,291.36,2.01,N
30.66618,56.62164,312.63,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,289,1.54,N
30.73405,55.38591,300.04,0.42,0.38,2025-09-03,2157,N,nominal,2.0NRT,288.71,0.6,N
30.5054,56.82086,305.01,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,288.95,1.12,N
30.49153,56.82225,306.43,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,292.09,1.38,N
30.37078,57.12403,310.25,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,288.99,0.72,N
30.34196,56.51239,301.84,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,291.29,0.55,N
30.37823,55.86277,299.74,0.4,0.37,2025-09-03,2157,N,nominal,2.0NRT,289.71,0.54,N
30.32438,55.97274,312.48,0.4,0.37,2025-09-03,2157,N,nominal,2.0NRT,290.24,1.22,N
30.32101,55.97211,299.34,0.4,0.37,2025-09-03,2157,N,nominal,2.0NRT,288.97,0.58,N
29.4767,60.80722,308.23,0.45,0.39,2025-09-03,2157,N,nominal,2.0NRT,290.06,1.06,N
30.21491,55.98404,316.99,0.4,0.37,2025-09-03,2157,N,nominal,2.0NRT,291.44,2.21,N
29.95003,56.73297,298.18,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,287.25,0.98,N
29.92627,56.73228,305.09,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,287.18,1.27,N
30.08185,55.39592,307.78,0.41,0.37,2025-09-03,2157,N,nominal,2.0NRT,292.9,1.49,N
30.08125,55.4002,316.24,0.41,0.37,2025-09-03,2157,N,nominal,2.0NRT,292.36,1.49,N
29.99233,55.85345,329.76,0.4,0.37,2025-09-03,2157,N,nominal,2.0NRT,289.98,5.89,N
29.15216,55.36757,314.71,0.41,0.37,2025-09-03,2157,N,nominal,2.0NRT,291.87,0.73,N
29.14078,55.37405,325.4,0.41,0.37,2025-09-03,2157,N,nominal,2.0NRT,292.81,3.19,N
29.13738,55.37342,310.16,0.41,0.37,2025-09-03,2157,N,nominal,2.0NRT,293.38,1.66,N
29.13678,55.3776,305.56,0.41,0.37,2025-09-03,2157,N,nominal,2.0NRT,293.15,1.66,N
29.13575,55.36026,306.31,0.41,0.37,2025-09-03,2157,N,nominal,2.0NRT,295.62,2.02,N
29.1328,55.38115,315.87,0.41,0.37,2025-09-03,2157,N,nominal,2.0NRT,293.4,1.35,N
27.22834,60.48898,309.99,0.47,0.39,2025-09-03,2157,N,nominal,2.0NRT,299.2,1.68,N
27.42241,56.50129,326.97,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,299.64,2.23,N
27.30343,56.30352,319.84,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,299.14,2.96,N
27.17183,56.05468,316.72,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,298.54,1.71,N
27.16851,56.05404,312.6,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,297.6,1.71,N
27.16143,56.10079,309.53,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,298.86,2.54,N
27.15,56.09155,309.55,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,299.12,2.09,N
27.14371,56.11037,321.94,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,299.25,2.92,N
26.91194,55.94037,311.05,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,299.29,0.98,N
26.90277,55.91059,311.04,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,299.13,1.09,N
26.85176,55.85009,313.22,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,298.93,0.94,N
25.97467,56.06783,311.73,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,301.1,0.83,N
25.97408,56.07166,317.2,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,301.84,0.83,N
25.90204,54.53246,346.77,0.41,0.37,2025-09-03,2157,N,nominal,2.0NRT,303.2,3.76,N
25.5576,55.98445,312,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,300.89,0.91,N
25.70116,54.30286,325.42,0.41,0.37,2025-09-03,2157,N,nominal,2.0NRT,303.65,1.58,N
25.06299,55.11988,323.13,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,302.4,1.97,N
24.50427,56.60638,345.4,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,298.14,11.08,N
24.49887,56.59755,313.95,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,296.68,4.84,N
24.45556,56.55101,314.19,0.39,0.36,2025-09-03,2157,N,nominal,2.0NRT,296.64,3.45,N
24.00318,55.44194,313.93,0.39,0.36,2025-09-03,2159,N,nominal,2.0NRT,301.93,1.05,N
22.66023,59.40971,311.51,0.48,0.4,2025-09-03,2159,N,nominal,2.0NRT,297.76,3.2,N
23.19157,55.45739,334.83,0.38,0.36,2025-09-03,2159,N,nominal,2.0NRT,303.93,4,N
23.1904,55.46487,313.7,0.38,0.36,2025-09-03,2159,N,nominal,2.0NRT,301.06,1.61,N
23.31085,54.17903,312.31,0.4,0.37,2025-09-03,2159,N,nominal,2.0NRT,298.48,1.83,N
22.60614,54.06707,315.14,0.4,0.37,2025-09-03,2159,N,nominal,2.0NRT,303.74,2.58,N
21.93626,57.07466,309.76,0.4,0.37,2025-09-03,2159,N,nominal,2.0NRT,283.03,0.68,N
22.08554,55.97934,316.92,0.39,0.36,2025-09-03,2159,N,nominal,2.0NRT,294.63,3.02,N
22.08349,55.97581,333.28,0.39,0.36,2025-09-03,2159,N,nominal,2.0NRT,290.66,8.7,N
22.0829,55.97952,320.3,0.39,0.36,2025-09-03,2159,N,nominal,2.0NRT,301.95,8.7,N
22.07959,55.97891,334.32,0.39,0.36,2025-09-03,2159,N,nominal,2.0NRT,294.48,8.7,N
22.08018,55.9752,319.6,0.39,0.36,2025-09-03,2159,N,nominal,2.0NRT,283.73,8.7,N
21.83282,56.68151,311.06,0.39,0.36,2025-09-03,2159,N,nominal,2.0NRT,294.77,3.12,N
21.44901,101.29105,325.08,0.37,0.58,2025-09-04,0550,N,nominal,2.0NRT,294.26,3.42,D
22.06384,101.207,332.27,0.37,0.58,2025-09-04,0550,N,nominal,2.0NRT,291.82,3.28,D
22.06217,101.20595,326.93,0.37,0.58,2025-09-04,0550,N,nominal,2.0NRT,291.34,4.17,D
22.44782,100.65219,325.95,0.39,0.59,2025-09-04,0550,N,nominal,2.0NRT,291.74,2.04,D
22.94136,100.42216,335.81,0.39,0.6,2025-09-04,0550,N,nominal,2.0NRT,290.72,3.29,D
23.41506,100.41294,325.64,0.39,0.59,2025-09-04,0550,N,nominal,2.0NRT,294.05,5.18,D
26.57598,101.66416,339.94,0.56,0.51,2025-09-04,0550,N,nominal,2.0NRT,297.39,12.83,D
5.52538,95.71934,346.83,0.46,0.47,2025-09-04,0726,N,nominal,2.0NRT,293.64,6.59,D
6.16687,81.10326,342.33,0.32,0.55,2025-09-04,0726,N,nominal,2.0NRT,300.46,3.24,D
6.20596,80.71001,367,0.34,0.56,2025-09-04,0726,N,high,2.0NRT,296.87,9.54,D
6.32343,81.35909,331.52,0.62,0.54,2025-09-04,0726,N,low,2.0NRT,301.68,2.75,D
6.34858,81.29735,332.12,0.62,0.54,2025-09-04,0726,N,nominal,2.0NRT,301.23,5.69,D
6.52818,80.73564,344.54,0.34,0.56,2025-09-04,0726,N,nominal,2.0NRT,295.94,5.36,D
6.5663,80.92401,330.42,0.33,0.55,2025-09-04,0726,N,nominal,2.0NRT,300.35,0.55,D
6.59315,80.89795,336.39,0.33,0.55,2025-09-04,0726,N,nominal,2.0NRT,299.05,2.41,D
6.75368,81.75103,331.65,0.57,0.52,2025-09-04,0726,N,nominal,2.0NRT,299.32,7.31,D
6.7528,81.74583,333.55,0.57,0.52,2025-09-04,0726,N,nominal,2.0NRT,300.44,10.73,D
6.75846,81.75024,339.08,0.57,0.52,2025-09-04,0726,N,nominal,2.0NRT,299.06,7.31,D
6.62274,80.75327,334,0.34,0.56,2025-09-04,0726,N,nominal,2.0NRT,296.85,2.32,D
6.81756,81.4938,343.3,0.59,0.53,2025-09-04,0726,N,nominal,2.0NRT,301.71,11.38,D
6.81665,81.48846,334.78,0.59,0.53,2025-09-04,0726,N,nominal,2.0NRT,300.17,5.98,D
6.83576,81.46616,341.53,0.59,0.53,2025-09-04,0726,N,nominal,2.0NRT,297.79,6.37,D
7.04763,81.4627,332.54,0.59,0.53,2025-09-04,0726,N,nominal,2.0NRT,296.86,4.53,D
7.14728,81.4427,330.55,0.59,0.53,2025-09-04,0726,N,nominal,2.0NRT,297.85,4.53,D
7.13961,81.06717,339.66,0.63,0.54,2025-09-04,0726,N,nominal,2.0NRT,301.43,7.96,D
7.27898,81.70245,333.71,0.56,0.52,2025-09-04,0726,N,nominal,2.0NRT,299.6,2.57,D
7.28373,81.70164,342.39,0.56,0.52,2025-09-04,0726,N,nominal,2.0NRT,298.66,6.76,D
7.21512,81.2398,340.05,0.61,0.53,2025-09-04,0726,N,nominal,2.0NRT,298.64,4.4,D
7.34207,81.81679,346.58,0.55,0.51,2025-09-04,0726,N,nominal,2.0NRT,300.17,5.82,D
7.34391,81.81878,340.92,0.55,0.51,2025-09-04,0726,N,nominal,2.0NRT,300.2,7.92,D
7.31277,81.20856,344.46,0.61,0.53,2025-09-04,0726,N,nominal,2.0NRT,301.88,5.53,D
7.33741,81.29398,336.89,0.6,0.53,2025-09-04,0726,N,nominal,2.0NRT,301.13,3.44,D
7.32352,81.21229,330.52,0.61,0.53,2025-09-04,0726,N,low,2.0NRT,302.75,6.05,D
7.4221,81.64905,336.69,0.57,0.52,2025-09-04,0726,N,nominal,2.0NRT,297.78,3.43,D
7.42154,81.64761,333.19,0.57,0.52,2025-09-04,0726,N,nominal,2.0NRT,297.2,3.98,D
7.3501,81.15515,330.04,0.61,0.54,2025-09-04,0726,N,low,2.0NRT,300.26,3.02,D
7.35403,81.14864,338.92,0.61,0.54,2025-09-04,0726,N,nominal,2.0NRT,300.4,5.03,D
7.35108,81.13181,334.27,0.61,0.54,2025-09-04,0726,N,nominal,2.0NRT,301.86,9.57,D
7.38136,81.21819,343.12,0.61,0.53,2025-09-04,0726,N,nominal,2.0NRT,300.61,7.9,D
7.357,80.90081,354.35,0.32,0.54,2025-09-04,0726,N,nominal,2.0NRT,297.5,7.92,D
7.45178,81.14704,330.62,0.61,0.53,2025-09-04,0726,N,low,2.0NRT,303.28,5.25,D
7.52086,81.36972,341.47,0.59,0.53,2025-09-04,0726,N,nominal,2.0NRT,302.04,4.4,D
7.49958,81.21808,339.37,0.6,0.53,2025-09-04,0726,N,nominal,2.0NRT,300.69,5.39,D
7.43228,80.83112,344.17,0.32,0.55,2025-09-04,0726,N,nominal,2.0NRT,295.8,3.25,D
7.43751,80.83139,346.33,0.32,0.55,2025-09-04,0726,N,nominal,2.0NRT,294.88,3.64,D
7.56868,81.41634,330.32,0.58,0.52,2025-09-04,0726,N,nominal,2.0NRT,299.93,4.06,D
7.51976,81.12985,333.5,0.61,0.54,2025-09-04,0726,N,nominal,2.0NRT,298.1,8.6,D
7.51883,81.1244,330.38,0.61,0.54,2025-09-04,0726,N,nominal,2.0NRT,299.02,4.73,D
7.39972,80.33861,331.85,0.35,0.56,2025-09-04,0726,N,nominal,2.0NRT,295.17,1.96,D
7.66923,81.43413,330.26,0.58,0.52,2025-09-04,0726,N,nominal,2.0NRT,300,4.05,D
7.67404,81.43327,336.22,0.58,0.52,2025-09-04,0726,N,nominal,2.0NRT,298.55,4.05,D
7.60141,80.95009,339.76,0.63,0.54,2025-09-04,0726,N,nominal,2.0NRT,302.92,7.83,D
7.60153,80.94799,330.83,0.63,0.54,2025-09-04,0726,N,low,2.0NRT,301.9,5.46,D
7.71486,81.47224,336.29,0.57,0.52,2025-09-04,0726,N,nominal,2.0NRT,300.76,4.09,D
7.69289,81.00215,342.66,0.62,0.54,2025-09-04,0726,N,nominal,2.0NRT,301.78,24.25,D
7.69192,80.9965,340.89,0.62,0.54,2025-09-04,0726,N,nominal,2.0NRT,300.37,12.13,D
7.75359,81.08948,341.45,0.61,0.53,2025-09-04,0726,N,nominal,2.0NRT,298.33,9.19,D
7.77065,81.16033,340.26,0.6,0.53,2025-09-04,0726,N,nominal,2.0NRT,299.84,8.12,D
7.74954,81.08904,332.26,0.61,0.53,2025-09-04,0726,N,nominal,2.0NRT,299.47,3.29,D
7.76812,81.16523,331.93,0.6,0.53,2025-09-04,0726,N,nominal,2.0NRT,298.11,5.47,D
